lattitude,longitude,date_time,temperature,day_1,day_1_h,day_1_h_time,day_1_l,day_1_l_time,day_2,day_2_h,day_2_h_time,day_2_l,day_2_l_time,day_3,day_3_h,day_3_h_time,day_3_l,day_3_l_time,day_4,day_4_h,day_4_h_time,day_4_l,day_4_l_time,day_5,day_5_h,day_5_h_time,day_5_l,day_5_l_time,day_6,day_6_h,day_6_h_time,day_6_l,day_6_l_time,day_7,day_7_h,day_7_h_time,day_7_l,day_7_l_time,day_8,day_8_h,day_8_h_time,day_8_l,day_8_l_time
30.183475,-81.8026334,2018-08-07 22:00:51,81.91,2018-08-07 00:00:00,92.68,2018-08-07 17:00:00,76.65,2018-08-08 06:00:00,2018-08-08 00:00:00,97.5,2018-08-08 15:00:00,75.5,2018-08-09 06:00:00,2018-08-09 00:00:00,95.1,2018-08-09 15:00:00,76.51,2018-08-10 06:00:00,2018-08-10 00:00:00,94.64,2018-08-10 14:00:00,76.99,2018-08-11 03:00:00,2018-08-11 00:00:00,92.76,2018-08-11 14:00:00,75.42,2018-08-12 06:00:00,2018-08-12 00:00:00,90.32,2018-08-12 14:00:00,75.18,2018-08-13 06:00:00,2018-08-13 00:00:00,91.3,2018-08-13 17:00:00,73.33,2018-08-14 06:00:00,2018-08-14 00:00:00,93.78,2018-08-14 14:00:00,74.13,2018-08-15 06:00:00
30.183475,-81.8026334,2018-08-07 22:09:32,81.64,2018-08-07 00:00:00,92.68,2018-08-07 17:00:00,76.65,2018-08-08 06:00:00,2018-08-08 00:00:00,97.5,2018-08-08 15:00:00,75.5,2018-08-09 06:00:00,2018-08-09 00:00:00,95.1,2018-08-09 15:00:00,76.51,2018-08-10 06:00:00,2018-08-10 00:00:00,94.64,2018-08-10 14:00:00,76.98,2018-08-11 03:00:00,2018-08-11 00:00:00,92.76,2018-08-11 14:00:00,75.42,2018-08-12 06:00:00,2018-08-12 00:00:00,90.32,2018-08-12 14:00:00,75.18,2018-08-13 06:00:00,2018-08-13 00:00:00,91.3,2018-08-13 17:00:00,73.33,2018-08-14 06:00:00,2018-08-14 00:00:00,93.78,2018-08-14 14:00:00,74.13,2018-08-15 06:00:00
30.183475,-81.8026334,2018-08-07 22:12:50,81.53,2018-08-07 00:00:00,92.68,2018-08-07 17:00:00,76.65,2018-08-08 06:00:00,2018-08-08 00:00:00,97.5,2018-08-08 15:00:00,75.5,2018-08-09 06:00:00,2018-08-09 00:00:00,95.1,2018-08-09 15:00:00,76.51,2018-08-10 06:00:00,2018-08-10 00:00:00,94.64,2018-08-10 14:00:00,76.98,2018-08-11 03:00:00,2018-08-11 00:00:00,92.76,2018-08-11 14:00:00,75.42,2018-08-12 06:00:00,2018-08-12 00:00:00,90.32,2018-08-12 14:00:00,75.18,2018-08-13 06:00:00,2018-08-13 00:00:00,91.3,2018-08-13 17:00:00,73.33,2018-08-14 06:00:00,2018-08-14 00:00:00,93.78,2018-08-14 14:00:00,74.13,2018-08-15 06:00:00
30.183475,-81.8026334,2018-08-07 22:14:11,81.49,2018-08-07 00:00:00,92.68,2018-08-07 17:00:00,76.65,2018-08-08 06:00:00,2018-08-08 00:00:00,97.5,2018-08-08 15:00:00,75.5,2018-08-09 06:00:00,2018-08-09 00:00:00,95.1,2018-08-09 15:00:00,76.51,2018-08-10 06:00:00,2018-08-10 00:00:00,94.64,2018-08-10 14:00:00,76.98,2018-08-11 03:00:00,2018-08-11 00:00:00,92.76,2018-08-11 14:00:00,75.42,2018-08-12 06:00:00,2018-08-12 00:00:00,90.32,2018-08-12 14:00:00,75.18,2018-08-13 06:00:00,2018-08-13 00:00:00,91.3,2018-08-13 17:00:00,73.33,2018-08-14 06:00:00,2018-08-14 00:00:00,93.78,2018-08-14 14:00:00,74.13,2018-08-15 06:00:00
30.183475,-81.8026334,2018-08-07 22:14:22,81.49,2018-08-07 00:00:00,92.68,2018-08-07 17:00:00,76.65,2018-08-08 06:00:00,2018-08-08 00:00:00,97.5,2018-08-08 15:00:00,75.5,2018-08-09 06:00:00,2018-08-09 00:00:00,95.1,2018-08-09 15:00:00,76.51,2018-08-10 06:00:00,2018-08-10 00:00:00,94.65,2018-08-10 14:00:00,76.98,2018-08-11 03:00:00,2018-08-11 00:00:00,92.76,2018-08-11 14:00:00,75.42,2018-08-12 06:00:00,2018-08-12 00:00:00,90.32,2018-08-12 14:00:00,75.18,2018-08-13 06:00:00,2018-08-13 00:00:00,91.3,2018-08-13 17:00:00,73.33,2018-08-14 06:00:00,2018-08-14 00:00:00,93.78,2018-08-14 14:00:00,74.13,2018-08-15 06:00:00
30.183475,-81.8026334,2018-08-07 22:27:40,81.08,2018-08-07 00:00:00,92.68,2018-08-07 17:00:00,76.66,2018-08-08 06:00:00,2018-08-08 00:00:00,97.5,2018-08-08 15:00:00,75.5,2018-08-09 06:00:00,2018-08-09 00:00:00,95.1,2018-08-09 15:00:00,76.51,2018-08-10 06:00:00,2018-08-10 00:00:00,94.65,2018-08-10 14:00:00,76.98,2018-08-11 03:00:00,2018-08-11 00:00:00,92.76,2018-08-11 14:00:00,75.42,2018-08-12 06:00:00,2018-08-12 00:00:00,90.32,2018-08-12 14:00:00,75.18,2018-08-13 06:00:00,2018-08-13 00:00:00,91.3,2018-08-13 17:00:00,73.33,2018-08-14 06:00:00,2018-08-14 00:00:00,93.78,2018-08-14 14:00:00,74.14,2018-08-15 06:00:00
30.183475,-81.8026334,2018-08-07 22:29:42,81.01,2018-08-07 00:00:00,92.68,2018-08-07 17:00:00,76.66,2018-08-08 06:00:00,2018-08-08 00:00:00,97.5,2018-08-08 15:00:00,75.5,2018-08-09 06:00:00,2018-08-09 00:00:00,95.1,2018-08-09 15:00:00,76.51,2018-08-10 06:00:00,2018-08-10 00:00:00,94.65,2018-08-10 14:00:00,76.98,2018-08-11 03:00:00,2018-08-11 00:00:00,92.76,2018-08-11 14:00:00,75.42,2018-08-12 06:00:00,2018-08-12 00:00:00,90.32,2018-08-12 14:00:00,75.18,2018-08-13 06:00:00,2018-08-13 00:00:00,91.3,2018-08-13 17:00:00,73.33,2018-08-14 06:00:00,2018-08-14 00:00:00,93.78,2018-08-14 14:00:00,74.14,2018-08-15 06:00:00
30.183475,-81.8026334,2018-08-07 22:31:13,80.97,2018-08-07 00:00:00,92.68,2018-08-07 17:00:00,76.66,2018-08-08 06:00:00,2018-08-08 00:00:00,97.5,2018-08-08 15:00:00,75.5,2018-08-09 06:00:00,2018-08-09 00:00:00,95.1,2018-08-09 15:00:00,76.5,2018-08-10 06:00:00,2018-08-10 00:00:00,94.65,2018-08-10 14:00:00,76.98,2018-08-11 03:00:00,2018-08-11 00:00:00,92.76,2018-08-11 14:00:00,75.42,2018-08-12 06:00:00,2018-08-12 00:00:00,90.32,2018-08-12 14:00:00,75.18,2018-08-13 06:00:00,2018-08-13 00:00:00,91.3,2018-08-13 17:00:00,73.33,2018-08-14 06:00:00,2018-08-14 00:00:00,93.78,2018-08-14 14:00:00,74.14,2018-08-15 06:00:00
30.183475,-81.8026334,2018-08-07 22:33:39,80.87,2018-08-07 00:00:00,92.68,2018-08-07 17:00:00,76.66,2018-08-08 06:00:00,2018-08-08 00:00:00,97.5,2018-08-08 15:00:00,75.5,2018-08-09 06:00:00,2018-08-09 00:00:00,95.1,2018-08-09 15:00:00,76.5,2018-08-10 06:00:00,2018-08-10 00:00:00,94.65,2018-08-10 14:00:00,76.98,2018-08-11 03:00:00,2018-08-11 00:00:00,92.76,2018-08-11 14:00:00,75.42,2018-08-12 06:00:00,2018-08-12 00:00:00,90.32,2018-08-12 14:00:00,75.18,2018-08-13 06:00:00,2018-08-13 00:00:00,91.3,2018-08-13 17:00:00,73.33,2018-08-14 06:00:00,2018-08-14 00:00:00,93.78,2018-08-14 14:00:00,74.14,2018-08-15 06:00:00
30.183475,-81.8026334,2018-08-17 12:02:37,87.5,2018-08-17 00:00:00,91.36,2018-08-17 15:00:00,75.37,2018-08-18 07:00:00,2018-08-18 00:00:00,93.03,2018-08-18 15:00:00,74.77,2018-08-19 07:00:00,2018-08-19 00:00:00,94.63,2018-08-19 16:00:00,76.91,2018-08-20 07:00:00,2018-08-20 00:00:00,92.4,2018-08-20 14:00:00,76.84,2018-08-21 06:00:00,2018-08-21 00:00:00,92.89,2018-08-21 14:00:00,75.25,2018-08-22 06:00:00,2018-08-22 00:00:00,91.04,2018-08-22 14:00:00,75.24,2018-08-23 07:00:00,2018-08-23 00:00:00,84.42,2018-08-23 14:00:00,73.2,2018-08-24 06:00:00,2018-08-24 00:00:00,88.36,2018-08-24 16:00:00,75.7,2018-08-25 06:00:00
30.183475,-81.8026334,2018-08-18 19:52:06,84.07,2018-08-18 00:00:00,92.16,2018-08-18 17:00:00,75.23,2018-08-19 07:00:00,2018-08-19 00:00:00,92.83,2018-08-19 15:00:00,75.2,2018-08-20 07:00:00,2018-08-20 00:00:00,92.35,2018-08-20 15:00:00,75.7,2018-08-21 07:00:00,2018-08-21 00:00:00,92.02,2018-08-21 15:00:00,75.3,2018-08-22 05:00:00,2018-08-22 00:00:00,91.67,2018-08-22 14:00:00,75.59,2018-08-23 07:00:00,2018-08-23 00:00:00,89.9,2018-08-23 15:00:00,74.43,2018-08-24 04:00:00,2018-08-24 00:00:00,86.8,2018-08-24 14:00:00,74.17,2018-08-25 07:00:00,2018-08-25 00:00:00,88.71,2018-08-25 14:00:00,74.54,2018-08-26 07:00:00
30.183475,-81.8026334,2018-08-23 11:46:01,86.5,2018-08-23 00:00:00,89.77,2018-08-23 14:00:00,74.82,2018-08-24 07:00:00,2018-08-24 00:00:00,86.48,2018-08-24 14:00:00,74.69,2018-08-25 07:00:00,2018-08-25 00:00:00,87.1,2018-08-25 14:00:00,75.08,2018-08-26 06:00:00,2018-08-26 00:00:00,88.08,2018-08-26 14:00:00,76.7,2018-08-27 07:00:00,2018-08-27 00:00:00,89.49,2018-08-27 14:00:00,76.2,2018-08-28 07:00:00,2018-08-28 00:00:00,89.47,2018-08-28 17:00:00,75.28,2018-08-29 06:00:00,2018-08-29 00:00:00,89.01,2018-08-29 17:00:00,75.16,2018-08-30 06:00:00,2018-08-30 00:00:00,89.37,2018-08-30 16:00:00,74.26,2018-08-31 06:00:00
30.183475,-81.8026334,2018-08-27 11:30:09,86.94,2018-08-27 00:00:00,89.66,2018-08-27 14:00:00,75.4,2018-08-28 07:00:00,2018-08-28 00:00:00,86.99,2018-08-28 13:00:00,75.19,2018-08-29 06:00:00,2018-08-29 00:00:00,88.89,2018-08-29 15:00:00,75.92,2018-08-30 07:00:00,2018-08-30 00:00:00,89.83,2018-08-30 15:00:00,75.55,2018-08-31 06:00:00,2018-08-31 00:00:00,89.21,2018-08-31 16:00:00,75.14,2018-09-01 06:00:00,2018-09-01 00:00:00,90.25,2018-09-01 15:00:00,74.89,2018-09-02 06:00:00,2018-09-02 00:00:00,90.27,2018-09-02 15:00:00,75.23,2018-09-03 07:00:00,2018-09-03 00:00:00,89.44,2018-09-03 15:00:00,76.37,2018-09-04 06:00:00
30.183475,-81.8026334,2018-09-06 09:37:33,82.51,2018-09-06 00:00:00,88.21,2018-09-06 15:00:00,75.49,2018-09-07 07:00:00,2018-09-07 00:00:00,88.22,2018-09-07 15:00:00,73.72,2018-09-08 07:00:00,2018-09-08 00:00:00,88.08,2018-09-08 15:00:00,74.11,2018-09-09 07:00:00,2018-09-09 00:00:00,89.88,2018-09-09 15:00:00,73.82,2018-09-10 07:00:00,2018-09-10 00:00:00,90.02,2018-09-10 14:00:00,73.15,2018-09-11 06:00:00,2018-09-11 00:00:00,90,2018-09-11 14:00:00,74.55,2018-09-12 06:00:00,2018-09-12 00:00:00,90.07,2018-09-12 14:00:00,73.66,2018-09-13 07:00:00,2018-09-13 00:00:00,89.71,2018-09-13 15:00:00,74.18,2018-09-14 07:00:00
